store_id,interview,chain,co_owned,state,southj,centralj,northj,pa1,pa2,shore,pct_aff,type,status,date,ncalls,full_time,part_time,managers,wage_st,inc_time,first_inc,special,meals,open_hr,hrs_open,p_soda,p_fry,p_entree,n_regs,n_regs11,bonus
339,1,1,1,1,1,0,0,0,0,0,70,,,,2,18,6,2,4.25,26,.37,,3,7,16,1.0599999,.85000002,.94999999,3,3,0
339,2,1,1,1,1,0,0,0,0,0,70,1,1,111692,,5,9,2,5.0500002,13,.25,1,1,7,16,.94999999,.94999999,.94999999,3,3,
340,1,1,0,1,1,0,0,0,0,0,30,,,,3,6,30,3,4.25,26,.1,,2,7.5,14.5,.95999998,.94999999,.85000002,5,4,0
340,2,1,0,1,1,0,0,0,0,0,30,1,1,111692,,15,17,2,5.0500002,8,.15000001,0,2,6,16,1.05,.83999997,.83999997,5,4,
341,1,2,1,1,1,0,0,0,0,0,33,,,,0,2,7,2,4.6199999,4,.25,,1,11,9.5,.94999999,.74000001,2.3399999,3,3,0
341,2,2,1,1,1,0,0,0,0,0,33,1,1,111492,,3,7,3,5.0500002,,,0,1,11,11,.89999998,.83999997,2.3199999,4,2,
343,1,2,1,1,1,0,0,0,0,0,43,,,,0,10,6,2,4.75,26,.25,,2,11,10.5,.94999999,.74000001,2.3399999,4,3,0
343,2,2,1,1,1,0,0,0,0,0,43,1,1,111892,4,4,11,2,5.0500002,6,.15000001,0,2,11,12,.94999999,.85000002,2.3199999,4,3,
346,1,2,1,1,1,0,0,0,0,0,,,,,0,2,10.5,2,4.25,19,.2,,2,11,10,.94999999,,,4,3,0
346,2,2,1,1,1,0,0,0,0,0,,1,1,111292,,3,12,3,,,,0,1,11,11,.85000002,,,,,
348,1,3,1,1,0,1,0,0,0,0,75,,,,0,3,10.5,3,4.25,13,.2,,2,10.5,10.5,1.02,1.0599999,.94999999,3,2,0
348,2,3,1,1,0,1,0,0,0,0,75,2,3,121892,1,0,0,0,,,,,,,,,,,,,
349,1,3,1,1,1,0,0,0,0,0,10,,,,1,2.5,27,5,5,6,.15000001,,2,6,16,1.12,.91000003,.94999999,3,3,0
349,2,3,1,1,1,0,0,0,0,0,10,1,1,111192,,0,20,4,5.0500002,4,.18000001,0,2,7,15,1.01,1.01,.94,3,3,
350,1,3,1,1,1,0,0,0,0,0,60,,,,0,8,9,4,4.75,13,.37,,2,6,16,1.0599999,.91000003,1.12,5,,0
350,2,3,1,1,1,0,0,0,0,0,60,1,1,111892,1,5,20,2,5.0500002,13,.23,0,2,6,17,1.01,1.01,.88999999,5,4,
351,1,3,1,1,1,0,0,0,0,0,,,,,1,2,27.5,3,4.25,,,,2,6,16,1.02,.89999998,.94999999,4,3,0
351,2,3,1,1,1,0,0,0,0,0,,1,1,111792,2,10,20,4,5.0500002,52,.52999997,0,2,6,16,1.01,1.01,.73000002,4,2,
352,1,3,1,1,0,0,1,0,0,0,50,,,,0,0,19,4,4.75,8,.25,,2,10,11.5,1.12,.91000003,.99000001,2,2,0
352,2,3,1,1,0,0,1,0,0,0,50,2,5,122392,9,,,,,,,,,,,.94999999,.94999999,.88999999,,,
353,1,3,1,1,1,0,0,0,0,0,90,,,,0,7.5,22.5,3,4.3699999,13,.22,,2,6,16,1.0700001,.85000002,.94999999,5,3,0
353,2,3,1,1,1,0,0,0,0,0,90,2,1,121492,4,,31,4,5.0500002,28,,0,2,6,16,1.01,1.01,.88999999,3,3,
354,1,4,0,1,1,0,0,0,0,0,10,,,,3,14,7,3,5.0599999,4,.25,,1,10.5,10.5,.94999999,.86000001,.94999999,2,2,1
354,2,4,0,1,1,0,0,0,0,0,10,1,1,111392,,9,7,3,5.0500002,13,.23,0,1,10.5,10.5,1,.85000002,.94,2,2,
355,1,4,0,1,0,1,0,0,0,0,100,,,,0,2,17,3,4.8699999,26,.15000001,,1,10.5,11.5,.94999999,.92000002,.94999999,2,2,1
355,2,4,0,1,0,1,0,0,0,0,100,1,1,111392,,3,17,2,,,,0,1,10.5,11.5,1,.85000002,.88999999,2,2,
356,1,4,0,1,1,0,0,0,0,0,0,,,,3,11.5,10,4,5.0500002,13,,,1,10.5,11.5,.94999999,.80000001,1.0599999,2,2,1
356,2,4,0,1,1,0,0,0,0,0,0,1,1,111492,,0,28,4,5.0500002,17,.15000001,1,1,10.5,11.5,1,.85000002,1.05,2,2,
357,1,4,0,1,0,0,1,0,0,0,100,,,,1,4.5,20,3,5,16,.2,,1,10.5,11.5,.94999999,.86000001,.94999999,2,2,0
357,2,4,0,1,0,0,1,0,0,0,100,1,1,111392,,21,6,3,5.25,13,.25,0,1,10.5,12.5,1,.83999997,2.3499999,2,2,
359,1,1,1,1,1,0,0,0,0,0,100,,,,1,0,22,4,4.25,26,.17,,2,7,15,1.02,.85000002,.81999999,3,3,0
359,2,1,1,1,1,0,0,0,0,0,100,1,1,111692,,0,26,4,5.0500002,26,.25,0,2,7,16,1.05,.87,.81999999,3,2,
360,1,1,0,1,1,0,0,0,0,0,100,,,,0,3,25,2,4.25,13,.15000001,,2,7,15,1.0599999,.83999997,.88999999,3,3,1
360,2,1,0,1,1,0,0,0,0,0,100,1,1,111692,,5,32,7,5.0500002,4,.25,0,2,7,16,1.05,.87,.81999999,3,3,
361,1,1,0,1,1,0,0,0,0,0,100,,,,0,6,13,5,4.25,26,.22,,2,7,16,1.02,.91000003,.85000002,3,3,0
361,2,1,0,1,1,0,0,0,0,0,100,1,1,110792,,4,23,6,5.0500002,26,.18000001,0,2,7,16,.89999998,.93000001,.92000002,3,2,
362,1,2,0,1,1,0,0,0,0,0,100,,,,0,6,13,,4.25,13,.66000003,,2,10.5,12.5,1.0599999,.81,2.45,5,3,1
362,2,2,0,1,1,0,0,0,0,0,100,1,1,111292,,24,4,4,5.0500002,13,.18000001,0,1,10.5,12.5,1.05,.83999997,2.4300001,5,3,
363,1,2,0,1,1,0,0,0,0,0,75,,,,2,0,25,3,4.25,18,.18000001,,2,10.5,12.5,1.0599999,.80000001,2.45,4,3,0
363,2,2,0,1,1,0,0,0,0,0,75,1,1,111292,,14,7,2,5.1999998,4,.13,0,2,10.5,12.5,1.01,.80000001,2.4300001,4,4,
364,1,2,0,1,1,0,0,0,0,0,,,,,3,3.5,20,3,4.25,13,.12,,2,11,12,.94999999,.85000002,2.45,4,4,1
364,2,2,0,1,1,0,0,0,0,0,,1,1,111492,,1,30,4,5.0500002,52,.25,0,1,10.5,12.5,1.05,.83999997,2.4300001,5,3,
366,1,3,0,1,1,0,0,0,0,0,50,,,,3,2,17,3,4.5,13,.25,,2,10.5,11.5,1.02,.91000003,.63,5,4,0
366,2,3,0,1,1,0,0,0,0,0,50,1,1,111892,1,1,19,4,5.0500002,13,.25,0,2,10.5,11.5,1.01,.89999998,.63,4,3,
368,1,4,0,1,1,0,0,0,0,0,20,,,,1,0,20,3,4.25,13,.15000001,,3,10.5,12.5,.88999999,.86000001,.94999999,2,1,0
368,2,4,0,1,1,0,0,0,0,0,20,1,1,111392,,0,25,2,5.0500002,19,.15000001,0,1,10.5,11.5,1,.85000002,.94999999,2,2,
369,1,1,1,1,0,0,1,0,0,0,87,,,,1,0,15,4,4.3499999,18,.12,,2,7,15,1.17,1.0599999,1.17,3,2,0
369,2,1,1,1,0,0,1,0,0,0,87,2,3,120992,,0,0,0,,,,,,,,,,,,,
370,1,1,0,1,0,0,1,0,0,0,80,,,,0,20,11.5,3.3,4.8499999,18,.25,,3,7,16,1.0599999,.94999999,.94999999,3,2,0
370,2,1,0,1,0,0,1,0,0,0,80,1,1,110792,,26,5,3,5.0500002,,.1,1,3,7,16,,,,3,2,
371,1,1,0,1,0,0,1,0,0,0,100,,,,0,12,23,4,5,13,.15000001,,2,7,16,1.0599999,1.02,.94999999,3,3,0
371,2,1,0,1,0,0,1,0,0,0,100,1,1,110792,,11,22,5,5.25,26,,0,3,7,16,,,,4,2,
372,1,1,1,1,0,0,1,0,0,0,30,,,,2,0,45,5,,26,.15000001,,3,6.5,19,1.1,.94999999,1.1,4,,1
372,2,1,1,1,0,0,1,0,0,0,30,1,1,111792,1,30,20,5,5.0500002,8,.079999998,0,2,6.5,18.5,1.0599999,1.05,1.04,4,3,
373,1,1,1,1,0,0,1,0,0,0,100,,,,0,14,12,4,5,4,.25,,2,6.5,15.5,1.01,.94999999,1.03,6,3,0
373,2,1,1,1,0,0,1,0,0,0,100,1,1,110792,,18,15,4,5.0500002,13,.25,1,2,6.5,15.5,1.1,.94,1.02,6,5,
375,1,1,0,1,0,0,1,0,0,0,0,,,,3,25,10,4,5.25,26,.25,,1,7,15,1.02,.80000001,,4,2,1
375,2,1,0,1,0,0,1,0,0,0,0,1,1,111692,1,0,25,4,5.5,26,.1,1,1,7,15,1.05,.94,1.01,3,3,
376,1,1,0,1,0,0,1,0,0,0,,,,,3,4,10,4,4.5,13,.1,,2,8,14,.94999999,.94999999,.95999998,8,4,0
376,2,1,0,1,0,0,1,0,0,0,,1,1,111792,2,0,17,3,5.0500002,15,.2,1,2,8,14,1.26,1.01,1,3,3,
377,1,1,0,1,0,0,1,0,0,0,90,,,,3,12,6,3,4.25,26,.15000001,,2,8,14,1.0599999,.94999999,.94999999,3,2,1
377,2,1,0,1,0,0,1,0,0,0,90,1,1,110792,,11,12,3,5.0500002,26,.2,0,2,8,14,1.05,.94999999,.94,3,1,
378,1,1,1,1,0,0,1,0,0,0,,,,,4,10,8,4,5,52,.1,,2,6.5,18.5,1.1,.95999998,1.1,5,5,0
378,2,1,1,1,0,0,1,0,0,0,,1,1,110792,,20,15,4,5.0500002,52,.25,1,2,6,19,1.05,.99000001,1.03,6,4,
379,1,1,0,1,0,0,1,0,0,0,30,,,,0,20,12,4,4.6199999,26,.17,,3,7,16,1.0599999,1.0599999,.94999999,3,2,0
379,2,1,0,1,0,0,1,0,0,0,30,1,1,111792,1,28,6,3,5.0500002,52,.15000001,1,1,7,16,1.0599999,1.0599999,1.0599999,3,2,
380,1,1,0,1,0,0,1,0,0,0,50,,,,0,10,15,3,4.5,52,.2,,3,7,16,1.0599999,.94999999,.94999999,3,2,0
380,2,1,0,1,0,0,1,0,0,0,50,1,1,110792,,15,14,3,5.0500002,26,.13,0,1,7,16,1.05,.94,.94,3,2,
381,1,1,0,1,0,0,1,0,0,0,0,,,,0,10,20,4,5,13,.5,,2,6.5,16.5,1.27,1.17,1.1,4,2,1
381,2,1,0,1,0,0,1,0,0,0,0,1,1,111692,,15,15,5,5.0500002,8,.47,1,2,6.5,16.5,1.37,1.16,1.16,4,2,
383,1,1,0,1,0,0,1,0,0,0,30,,,,3,6,4,2,4.5,26,.25,,1,7,16,1.15,.94999999,.94999999,2,2,0
383,2,1,0,1,0,0,1,0,0,0,30,1,1,111892,2,7,2,2,5.0500002,26,.38,0,1,7,16,1.16,1.01,1.05,2,2,
384,1,1,0,1,0,0,1,0,0,0,,,,,3,,,3,4.6500001,26,.25,,2,7,16,1.0599999,.94999999,.94999999,3,2,0
384,2,1,0,1,0,0,1,0,0,0,,1,1,110792,,0,30,3,5.0500002,26,.1,0,3,7,16,1.05,1.05,.88999999,3,2,
385,1,1,0,1,0,0,1,0,0,0,25,,,,2,16,14,3,4.25,,.15000001,,1,7,17,,,,3,2,1
385,2,1,0,1,0,0,1,0,0,0,25,2,1,120992,4,15,14,3,5.0500002,28,.1,0,2,7,17,1.16,1.22,.41,3,3,
386,1,1,0,1,0,0,1,0,0,0,,,,,0,0,19,3,4.25,39,.25,,1,7,17,1.0599999,.94999999,.94999999,3,2,0
386,2,1,0,1,0,0,1,0,0,0,,1,1,111692,,14,10,4,5.0500002,26,.25,0,1,7,17,1.05,.94999999,.94999999,4,2,
391,1,2,0,1,0,0,1,0,0,0,12,,,,3,15,5,2,4.25,6,.12,,2,11,10,1.0599999,1.0599999,2.6600001,3,3,0
391,2,2,0,1,0,0,1,0,0,0,12,1,1,111492,2,12,7,2,5.0500002,,,0,2,11,10,1.05,1.05,2.6400001,4,3,
393,1,2,1,1,0,0,1,0,0,0,100,,,,4,4,10,3,4.6199999,2,.25,,2,11,11,1.17,1.27,2.77,3,2,0
393,2,2,1,1,0,0,1,0,0,0,100,1,1,111792,3,18,4,3,5.25,13,.25,1,1,11,11,1.16,1.26,2.75,3,2,
396,1,3,1,1,0,0,1,0,0,0,10,,,,1,24,16,4,4.8699999,9,.37,,2,6,17,1.27,1.0700001,2.1300001,5,3,0
396,2,3,1,1,0,0,1,0,0,0,10,1,1,111192,,8,30,3,5.4000001,26,.1,0,2,7,16,1.11,1.05,1.05,5,3,
397,1,3,1,1,0,0,1,0,0,0,85,,,,2,4,28,3,4.25,52,.62,,2,6,17,1.12,1.02,1.0599999,4,3,0
397,2,3,1,1,0,0,1,0,0,0,85,2,1,122892,9,6,15,3,5.0500002,52,.23999999,0,2,6,17,1.17,1.0599999,2.1099999,4,3,
398,1,3,1,1,0,0,1,0,0,0,25,,,,1,14,13,4,4.75,13,.15000001,,2,6,17,1.12,1.0599999,1.0599999,5,4,0
398,2,3,1,1,0,0,1,0,0,0,25,2,1,121092,2,25,15,3,5.0500002,28,,0,2,6,17,1.11,1.0599999,1.05,5,3,
399,1,3,1,1,0,0,1,0,0,0,,,,,0,13,8,3,4.8699999,18,.30000001,,2,6,17,1.27,1.04,1.12,7,3,1
399,2,3,1,1,0,0,1,0,0,0,,1,1,111192,,18,18,4,5.0500002,26,.23,0,2,7,16,1.26,1.08,1.05,7,4,
400,1,3,1,1,0,0,1,0,0,0,50,,,,0,16,15,3,4.5,39,.5,,3,6,17,1.2,1.0599999,1.0599999,5,5,0
400,2,3,1,1,0,0,1,0,0,0,50,1,1,111192,,8,24,3,5.0500002,41,.15000001,0,2,7,16,1.17,1.01,1.05,5,3,
401,1,3,0,1,0,0,1,0,0,0,18,,,,0,8,6,4,4.25,13,.17,,2,7,16,1.12,1.02,1.02,6,4,1
401,2,3,0,1,0,0,1,0,0,0,18,1,1,111792,2,5,27,4,5.0500002,26,.15000001,0,2,6,16,1.12,1.05,1.05,6,4,
402,1,3,1,1,0,0,1,0,0,0,20,,,,2,11,10,3,4.75,26,.25,,2,6,16,1.12,1.02,1.0599999,4,2,0
402,2,3,1,1,0,0,1,0,0,0,20,1,1,111692,,17,5,2,5.0500002,26,.13,0,2,7,15,1.11,1.05,1.05,4,1,
403,1,3,1,1,0,0,1,0,0,0,10,,,,2,13,31,,5.0500002,26,.15000001,,2,6,18,1.09,1.12,1.0599999,5,4,0
403,2,3,1,1,0,0,1,0,0,0,10,1,1,111892,3,11,23,3,5.0500002,13,,1,2,7,16,1.11,1.0599999,1.05,4,4,
405,1,3,1,1,0,0,1,0,0,0,57,,,,3,6,17,3,4.3200002,26,.12,,2,6,17,1.12,1.02,1.0599999,7,4,0
405,2,3,1,1,0,0,1,0,0,0,57,1,1,111692,,1.5,15,3,5.0500002,26,.15000001,0,2,7,16,1.12,1.01,1.05,6,3,
406,1,4,1,1,0,0,1,0,0,0,0,,,,0,12,35,4,5,,.31999999,,1,10.5,11.5,1.02,,2.1400001,2,2,0
406,2,4,1,1,0,0,1,0,0,0,0,1,1,111392,,17,22,4,5.5,13,,,1,10.5,12.5,.83999997,.94,1.99,2,2,
407,1,2,1,0,0,0,0,0,1,0,90,,,,0,2,12,3,4.75,52,.12,,3,11,10,.94999999,.74000001,2.3299999,4,3,0
407,2,2,1,0,0,0,0,0,1,0,90,1,1,111492,,1,14,3,4.25,4,.30000001,0,1,11,11,.94999999,.83999997,2.53,4,3,
409,1,1,0,1,0,0,1,0,0,0,0,,,,0,3,60,2,5,39,,,1,7,15,1.1900001,.87,.94999999,3,3,0
409,2,1,0,1,0,0,1,0,0,0,0,1,1,111792,2,0,15,3,5.0500002,,,0,1,7,15,1.09,1.04,1.01,3,3,
410,1,1,0,1,0,0,1,0,0,0,,,,,0,0,35,3,4.25,26,.1,,3,7,16,1.04,1.12,1.02,4,3,0
410,2,1,0,1,0,0,1,0,0,0,,1,1,111692,,0,35,3,5.0500002,26,.1,1,2,7,16,1.1900001,.98000002,1.01,4,3,
411,1,1,0,1,0,0,1,0,0,0,100,,,,1,0,36,3,4.5,26,.1,,2,7,16,1.16,1.02,1.09,5,4,0
411,2,1,0,1,0,0,1,0,0,0,100,1,1,111692,,4,36,3,5.0500002,4,.13,1,2,7,16,1.15,1.01,1.01,5,4,
412,1,2,0,1,0,1,0,0,0,0,18,,,,0,0,17,2,4.5,,.37,,1,11,11,1.0599999,1.02,2.3399999,5,2,0
412,2,2,0,1,0,1,0,0,0,0,18,1,1,111292,,0,13,2,5.0500002,,,0,1,11,11,1.15,1.05,2.6400001,5,3,
413,1,1,0,1,0,0,1,0,0,0,100,,,,0,0,36,5,4.25,9,.5,,1,6,17,1.12,1.02,1.0599999,4,3,0
413,2,1,0,1,0,0,1,0,0,0,100,1,1,110792,,0,20,3,5.0500002,26,.13,1,1,7,17,1.11,1.01,1.05,4,2,
414,1,1,0,1,0,0,1,0,0,0,45,,,,0,0,36,5,4.25,26,,,1,7,16,1.0599999,.94999999,1.11,4,2,0
414,2,1,0,1,0,0,1,0,0,0,45,1,1,111692,,13,9,4,5.0500002,26,.38,1,3,7,16,1.15,.94999999,1.13,4,3,
415,1,1,0,1,0,0,1,0,0,0,65,,,,0,8,32,5,4.25,9,,,2,7,16,1.0599999,.91000003,.98000002,5,3,1
415,2,1,0,1,0,0,1,0,0,0,65,1,1,110792,,0,38,4,5.0500002,52,,0,2,7,16,1.05,.89999998,1.04,4,2,
417,1,1,1,1,0,0,1,0,0,0,90,,,,0,4,28,3,4.25,13,.2,,2,7,16,1.05,.94,1.0700001,4,4,1
417,2,1,1,1,0,0,1,0,0,0,90,1,1,110992,,13,17,4,5.0500002,26,.15000001,1,3,7,16,1.11,1.09,1,3,2,
418,1,1,0,1,0,0,1,0,0,0,10,,,,2,30,15,4,4.25,26,.1,,2,8,15,1.02,1.01,.51999998,4,3,1
418,2,1,0,1,0,0,1,0,0,0,10,1,1,110992,,0,35,4,5.0500002,26,.15000001,0,2,7,16,1.03,.89999998,.58999997,3,3,
419,1,2,1,1,0,0,1,0,0,0,15,,,,4,3,10,4,4.25,,.5,,2,11,11,1.0599999,.85000002,2.3399999,4,4,0
419,2,2,1,1,0,0,1,0,0,0,15,2,1,121592,4,5,5,2,5.0500002,,,0,1,11,11,1.05,.83999997,2.53,4,3,
421,1,2,1,1,0,0,1,0,0,0,10,,,,3,20,10,8,4.6199999,4,.37,,2,10.5,13,1.0599999,.85000002,2.3399999,4,2,0
421,2,2,1,1,0,0,1,0,0,0,10,1,1,111792,3,25,7,8,5.0500002,4,1,0,2,10.5,13,1.05,.83999997,2.3199999,4,2,
422,1,2,0,1,0,0,1,0,0,0,,,,,2,0,7,3,4.75,,.25,,2,10,11,1.0599999,.85000002,2.3399999,4,2,0
422,2,2,0,1,0,0,1,0,0,0,,1,1,111492,2,5,10,6,5.0500002,,,0,1,11,11,1.01,.83999997,2.3199999,4,4,
423,1,2,1,1,0,0,1,0,0,0,33,,,,3,2,10,2,4.9499998,13,.5,,1,11,12,1.0599999,.85000002,2.3399999,3,2,1
423,2,2,1,1,0,0,1,0,0,0,33,1,1,111492,1,19,3.5,3,5.25,13,.5,0,1,11,11,1.05,.83999997,2.3199999,3,2,
424,1,2,1,1,0,0,1,0,0,0,45,,,,0,3.5,6.5,3,4.75,13,.25,,1,11,11,1.0599999,.85000002,2.3399999,5,3,0
424,2,2,1,1,0,0,1,0,0,0,45,1,1,111792,1,12,3,4,5.25,19,.5,0,1,11,14,1.05,.94,2.3199999,5,3,
426,1,3,1,1,0,0,1,0,0,0,75,,,,0,3,33,5,4.25,26,.15000001,,2,5,19,1.1799999,1.02,1.0599999,5,3,0
426,2,3,1,1,0,0,1,0,0,0,75,1,1,111192,,5,25,3,5.0500002,19,.25,1,2,6,18,1.11,1.05,1.05,6,5,
427,1,4,0,1,0,0,1,0,0,0,40,,,,3,7,8,3,4.75,13,.1,,2,10.5,12.5,1.0599999,.98000002,2.03,2,2,0
427,2,4,0,1,0,0,1,0,0,0,40,2,1,121792,4,0,35,3,5.0500002,,,1,2,10.5,12.5,1.11,1.09,2.0699999,2,2,
428,1,4,0,1,0,0,1,0,0,0,100,,,,2,0,33,3,4.6199999,13,.12,,2,10.5,12.5,1.0599999,.98000002,1.0599999,2,2,0
428,2,4,0,1,0,0,1,0,0,0,100,1,1,111392,,10,24,3,5.1399999,13,.1,0,2,10.5,12.5,1.05,.88999999,2.1099999,2,2,
430,1,1,0,0,0,0,0,1,0,0,44,,,,0,20,25,4,4.25,13,.15000001,,2,7,15,.94999999,.75,.80000001,3,3,0
430,2,1,0,0,0,0,0,1,0,0,44,1,1,110792,,0,48,3,4.25,26,.13,0,2,7,16,.91000003,.73000002,.75,3,3,
432,1,1,0,0,0,0,0,1,0,0,75,,,,0,20,55,5,4.5,17,.15000001,,2,7,16,.94,.74000001,.79000002,4,3,0
432,2,1,0,0,0,0,0,1,0,0,75,1,1,110792,1,25,10,4,5.0500002,26,.2,0,2,7,16,.94,.74000001,.79000002,3,1,
433,1,1,0,0,0,0,0,1,0,0,75,,,,0,10,30,4,4.25,13,.15000001,,2,7,16,.94999999,.73000002,.80000001,3,3,0
433,2,1,0,0,0,0,0,1,0,0,75,2,1,123092,6,0,42,4,,,,0,2,7,16,.94,.74000001,.74000001,3,3,
434,1,1,0,0,0,0,0,1,0,0,77,,,,2,15,50,5,4.25,6,.25,,2,7,16,.94999999,.75,,3,3,0
434,2,1,0,0,0,0,0,1,0,0,77,1,1,111692,,19,29,4,4.25,,,0,2,7,16,.94999999,.80000001,.80000001,3,3,
435,1,1,0,0,0,0,0,1,0,0,25,,,,1,1,37.5,3,4.25,4,.17,,2,6.5,15.5,.94999999,.75,.79000002,3,3,1
435,2,1,0,0,0,0,0,1,0,0,25,1,1,110792,,0,32,5,4.25,6,.15000001,1,2,6.5,15.5,.94,.74000001,.79000002,3,2,
438,1,2,0,0,0,0,0,1,0,0,11,,,,2,0,9,3,4.25,52,.07,,2,11,8,1.01,.83999997,2.4300001,2,1,0
438,2,2,0,0,0,0,0,1,0,0,11,1,1,111292,,2,9,3,4.25,52,.050000001,0,2,11,9,.94999999,.83999997,2.4300001,2,1,
440,1,4,0,0,0,0,0,1,0,0,100,,,,2,0,25,3,4.25,19,.15000001,,2,10.5,11.5,.88999999,.79000002,2.01,2,2,0
440,2,4,0,0,0,0,0,1,0,0,100,1,1,111392,,0,30,3,,,,0,2,10.5,11.5,1,.80000001,1.8,2,2,
441,1,4,0,0,0,0,0,1,0,0,100,,,,2,30,10,3,4.25,4,.25,,2,10.5,11.5,.88999999,.76999998,.83999997,2,2,1
441,2,4,0,0,0,0,0,1,0,0,100,1,1,111392,,0,30,3,4.25,4,.25,0,2,10.5,11.5,1,.80000001,1.8099999,2,2,
443,1,4,0,0,0,0,0,1,0,0,95,,,,0,4,19,4,4.25,4,.25,,2,10.5,11.5,.88999999,.79000002,1.8,2,2,0
443,2,4,0,0,0,0,0,1,0,0,95,1,1,111392,,5,20,4,4.3499999,17,.18000001,0,2,10.5,11.5,1,.80000001,1.8099999,2,2,
444,1,4,0,0,0,0,0,1,0,0,,,,,2,12,20,3,4.25,19,.37,,2,10.5,12.5,.88999999,.80000001,.83999997,2,2,0
444,2,4,0,0,0,0,0,1,0,0,,1,1,111392,,10,35,4,4.5,4,.30000001,0,2,10.5,11.5,.88999999,,.79000002,2,2,
445,1,1,0,0,0,0,0,0,1,0,0,,,,0,50,35,3,5,26,.1,,2,6,18,1.04,.88,.94,3,3,0
445,2,1,0,0,0,0,0,0,1,0,0,1,1,110792,,15,18,5,4.75,26,.15000001,0,2,6,18,1.04,.86000001,.94,3,3,
446,1,1,0,0,0,0,0,0,1,0,50,,,,2,,,3,4.5,4,.25,,2,6,18,1.03,.83999997,.94,,,0
446,2,1,0,0,0,0,0,0,1,0,50,1,1,110792,,7,24,4,5,4,.25,1,2,6,18,.97000003,.83999997,.91000003,4,3,
448,1,1,0,0,0,0,0,0,1,0,78,,,,0,8,18,4,4.75,4,.25,,2,6,18,.97000003,.83999997,.91000003,3,3,1
448,2,1,0,0,0,0,0,0,1,0,78,1,1,111892,1,8,27,3,4.5,13,.25,0,2,6,18,.95999998,.82999998,.87,3,3,
449,1,1,0,0,0,0,0,0,1,0,3,,,,2,0,25,3,4.8699999,3.5,,,2,6,18,,,,4,4,0
449,2,1,0,0,0,0,0,0,1,0,3,1,1,110792,,15,15,5,5,52,.25,0,2,6,18,.97000003,.83999997,.73000002,3,3,
450,1,1,0,0,0,0,0,0,1,0,50,,,,0,2,21,3,4.75,13,.15000001,,2,6.5,16.5,.97000003,.81999999,.83999997,3,3,0
450,2,1,0,0,0,0,0,0,1,0,50,1,1,111892,2,27.5,8,3,4.75,13,.25,1,2,6,18,.91000003,.83999997,.86000001,3,3,
451,1,1,0,0,0,0,0,0,1,0,0,,,,0,10,17,5,5,52,.25,,2,0,24,1.05,.83999997,.95999998,6,4,0
451,2,1,0,0,0,0,0,0,1,0,0,1,1,111792,2,26,9,6,5,26,.2,0,2,0,24,1.11,.83999997,.94,6,3,
454,1,2,1,0,0,0,0,0,1,0,,,,,0,1,9,3,4.5,4,.15000001,,2,11,10,.94,.73000002,2.53,4,3,0
454,2,2,1,0,0,0,0,0,1,0,,1,1,111292,,0,18,5,5,13,.25,0,1,11,11,.94,.73000002,2.6400001,4,3,
455,1,2,1,0,0,0,0,0,1,0,0,,,,0,2,8,5,5.25,13,.25,,1,11,10,.73000002,.73000002,2.3199999,2,2,0
455,2,2,1,0,0,0,0,0,1,0,0,1,1,111292,,3,12,2,5,13,.25,0,2,11,11,.94,.83999997,2.3199999,4,3,
458,1,2,1,0,0,0,0,1,0,0,0,,,,2,2,10,2,5,19,.15000001,,1,11,10,.94,.73000002,2.3199999,4,4,0
458,2,2,1,0,0,0,0,1,0,0,0,1,1,111792,1,2,9,2,5,13,.25,0,1,11,10.5,.89999998,.73000002,2.3199999,4,3,
459,1,3,1,0,0,0,0,0,1,0,,,,,0,5,20,3,4.25,13,.37,,2,6,16,1.05,.89999998,.94,5,,0
459,2,3,1,0,0,0,0,0,1,0,,2,1,122292,1,0,20,5,4.3499999,28,.15000001,1,2,7,15,1.01,1.01,.88999999,4,2,
462,1,3,1,0,0,0,0,0,1,0,5,,,,0,2.5,20,3,5,13,.37,,2,9,12.5,1.05,1.01,1.11,4,4,1
462,2,3,1,0,0,0,0,0,1,0,5,2,1,122292,1,1,25,4,4.75,13,.2,0,2,9,12,1.01,1.01,.88999999,6,3,
466,1,4,0,0,0,0,0,0,1,0,65,,,,2,8,17.5,4,4.75,17,.30000001,,3,10.5,11.5,.94,.80000001,.94,2,2,1
466,2,4,0,0,0,0,0,0,1,0,65,1,1,111892,5,14,12,3,,52,,0,1,10.5,11.5,.94,,,2,2,
468,1,1,0,0,0,0,0,0,1,0,0,,,,0,40,30,3,5,13,.17,,2,6,18,.94999999,.94,.94999999,4,3,0
468,2,1,0,0,0,0,0,0,1,0,0,1,1,110792,,9,32,4,5,26,.13,1,2,6,18,.97000003,.83999997,.86000001,4,3,
469,1,1,0,0,0,0,0,0,1,0,80,,,,0,8,27,5,5,39,.25,,2,6,18,.92000002,.72000003,.95999998,3,2,0
469,2,1,0,0,0,0,0,0,1,0,80,1,1,111692,1,7,39,4,4.5,41,.23,0,2,6,18,.92000002,.81,.87,3,3,
470,1,1,0,0,0,0,0,0,1,0,0,,,,0,10.5,30,3,5.5,,.30000001,,2,6,18,.97000003,.83999997,.94,3,3,0
470,2,1,0,0,0,0,0,0,1,0,0,1,1,111792,2,18,10,3,4.75,13,.15000001,1,2,6,18,1.03,.83999997,.94,3,2,
